date,sku_id,brand_id,brand,image_url,city_name,category_name,category_id,sub_category_name,sub_category_id,sku_name,est_qty_sold,est_sales_sp,est_sales_mrp,listed_ds_count,ds_count,wt_osa_ls,wt_osa,mrp,sp,discount
09-03-2025,567600,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/c118de67-3b0e-422b-9fec-3c44649ee195.jpg?ts=1725968728,Manipal,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Sabudana Papad,0,0,0,1,956,0,0,99,68,0.31
09-03-2025,567600,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/c118de67-3b0e-422b-9fec-3c44649ee195.jpg?ts=1725968728,Mumbai,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Sabudana Papad,25,1700,2475,98,956,0.194,0.02,99,68,0.31
09-03-2025,567600,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/c118de67-3b0e-422b-9fec-3c44649ee195.jpg?ts=1725968728,Mysore,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Sabudana Papad,0,0,0,4,956,0,0,99,68,0.31
09-03-2025,567600,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/c118de67-3b0e-422b-9fec-3c44649ee195.jpg?ts=1725968728,Nashik,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Sabudana Papad,0,0,0,2,956,0,0,99,68,0.31
09-03-2025,567600,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/c118de67-3b0e-422b-9fec-3c44649ee195.jpg?ts=1725968728,Pune,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Sabudana Papad,16,1088,1584,57,956,0.175,0.01,99,68,0.31
09-03-2025,567600,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/c118de67-3b0e-422b-9fec-3c44649ee195.jpg?ts=1725968728,Thrissur,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Sabudana Papad,0,0,0,1,956,0,0,99,68,0.31
09-03-2025,567600,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/c118de67-3b0e-422b-9fec-3c44649ee195.jpg?ts=1725968728,Tiruchirapalli,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Sabudana Papad,0,0,0,1,956,0,0,99,68,0.31
09-03-2025,567600,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/c118de67-3b0e-422b-9fec-3c44649ee195.jpg?ts=1725968728,Vellore,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Sabudana Papad,0,0,0,1,956,0,0,99,68,0.31
09-03-2025,567600,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/c118de67-3b0e-422b-9fec-3c44649ee195.jpg?ts=1725968728,Vijayawada,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Sabudana Papad,0,0,0,5,956,0,0,99,69,0.3
09-03-2025,567600,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/c118de67-3b0e-422b-9fec-3c44649ee195.jpg?ts=1725968728,Visakhapatnam,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Sabudana Papad,0,0,0,4,956,0,0,99,69,0.3
09-03-2025,567734,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,Bengaluru,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Spicy Masala Papad,36,2478,3564,108,956,0.259,0.029,99,69,0.3
09-03-2025,567734,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,Chennai,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Spicy Masala Papad,0,0,0,39,956,0,0,99,70,0.29
09-03-2025,567734,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,Coimbatore,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Spicy Masala Papad,0,0,0,3,956,0,0,99,69,0.3
09-03-2025,567734,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,Dharwad,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Spicy Masala Papad,0,0,0,1,956,0,0,99,69,0.3
09-03-2025,567734,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,Erode,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Spicy Masala Papad,0,0,0,1,956,0,0,99,69,0.3
09-03-2025,567734,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,Guntur,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Spicy Masala Papad,0,0,0,1,956,0,0,99,68,0.31
09-03-2025,567734,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,Hyderabad,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Spicy Masala Papad,7,479,693,54,956,0.093,0.005,99,68,0.31
09-03-2025,567734,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,Kochi,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Spicy Masala Papad,0,0,0,7,956,0,0,99,69,0.3
09-03-2025,567734,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,Kozhikode,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Spicy Masala Papad,0,0,0,1,956,0,0,99,69,0.3
09-03-2025,567734,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,Lonavala,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Spicy Masala Papad,0,0,0,1,956,0,0,99,68,0.31
09-03-2025,567734,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,Madurai,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Spicy Masala Papad,0,0,0,1,956,0,0,99,69,0.3
09-03-2025,567734,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,Mangaluru,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Spicy Masala Papad,0,0,0,1,956,0,0,99,69,0.3
09-03-2025,567734,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,Manipal,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Spicy Masala Papad,0,0,0,1,956,0,0,99,69,0.3
09-03-2025,567734,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,Mumbai,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Spicy Masala Papad,31,2336,3069,98,956,0.194,0.02,99,80,0.19
09-03-2025,567734,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,Mysore,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Spicy Masala Papad,1,69,99,4,956,0.25,0.001,99,69,0.3
09-03-2025,567734,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,Nashik,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Spicy Masala Papad,0,0,0,2,956,0,0,99,68,0.31
09-03-2025,567734,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,Pune,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Spicy Masala Papad,27,1836,2673,57,956,0.281,0.017,99,68,0.31
09-03-2025,567734,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,Thrissur,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Spicy Masala Papad,0,0,0,1,956,0,0,99,69,0.3
09-03-2025,567734,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,Tiruchirapalli,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Spicy Masala Papad,0,0,0,1,956,0,0,99,69,0.3
09-03-2025,567734,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,Vellore,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Spicy Masala Papad,0,0,0,1,956,0,0,99,69,0.3
09-03-2025,567734,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,Vijayawada,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Spicy Masala Papad,0,0,0,5,956,0,0,99,69,0.3
09-03-2025,567734,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,Visakhapatnam,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Spicy Masala Papad,0,0,0,4,956,0,0,99,69,0.3
09-03-2025,572139,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5d13d992-0e99-4263-8362-b7a8d2a48e08.jpg?ts=1727421332,Bengaluru,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 2,18,2440,3564,96,956,0.188,0.019,198,135,0.32
09-03-2025,572139,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5d13d992-0e99-4263-8362-b7a8d2a48e08.jpg?ts=1727421332,Chennai,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 2,0,0,0,35,956,0,0,198,135,0.32
09-03-2025,572139,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5d13d992-0e99-4263-8362-b7a8d2a48e08.jpg?ts=1727421332,Coimbatore,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 2,0,0,0,3,956,0,0,198,137,0.31
09-03-2025,572139,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5d13d992-0e99-4263-8362-b7a8d2a48e08.jpg?ts=1727421332,Erode,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 2,0,0,0,1,956,0,0,198,135,0.32
09-03-2025,572139,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5d13d992-0e99-4263-8362-b7a8d2a48e08.jpg?ts=1727421332,Guntur,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 2,0,0,0,1,956,0,0,198,135,0.32
09-03-2025,572139,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5d13d992-0e99-4263-8362-b7a8d2a48e08.jpg?ts=1727421332,Hyderabad,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 2,1,135,198,49,956,0.02,0.001,198,135,0.32
09-03-2025,572139,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5d13d992-0e99-4263-8362-b7a8d2a48e08.jpg?ts=1727421332,Kochi,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 2,1,135,198,7,956,0.143,0.001,198,135,0.32
09-03-2025,572139,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5d13d992-0e99-4263-8362-b7a8d2a48e08.jpg?ts=1727421332,Kozhikode,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 2,0,0,0,1,956,0,0,198,135,0.32
09-03-2025,572139,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5d13d992-0e99-4263-8362-b7a8d2a48e08.jpg?ts=1727421332,Lonavala,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 2,0,0,0,1,956,0,0,198,135,0.32
09-03-2025,572139,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5d13d992-0e99-4263-8362-b7a8d2a48e08.jpg?ts=1727421332,Madurai,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 2,0,0,0,1,956,0,0,198,135,0.32
09-03-2025,572139,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5d13d992-0e99-4263-8362-b7a8d2a48e08.jpg?ts=1727421332,Mangaluru,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 2,0,0,0,1,956,0,0,198,135,0.32
09-03-2025,572139,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5d13d992-0e99-4263-8362-b7a8d2a48e08.jpg?ts=1727421332,Manipal,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 2,0,0,0,1,956,0,0,198,135,0.32
09-03-2025,572139,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5d13d992-0e99-4263-8362-b7a8d2a48e08.jpg?ts=1727421332,Mumbai,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 2,9,1223,1782,75,956,0.12,0.009,198,135,0.32
09-03-2025,572139,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5d13d992-0e99-4263-8362-b7a8d2a48e08.jpg?ts=1727421332,Mysore,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 2,0,0,0,3,956,0,0,198,135,0.32
09-03-2025,572139,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5d13d992-0e99-4263-8362-b7a8d2a48e08.jpg?ts=1727421332,Pune,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 2,6,810,1188,49,956,0.122,0.006,198,135,0.32
09-03-2025,572139,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5d13d992-0e99-4263-8362-b7a8d2a48e08.jpg?ts=1727421332,Thrissur,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 2,0,0,0,1,956,0,0,198,135,0.32
09-03-2025,572139,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5d13d992-0e99-4263-8362-b7a8d2a48e08.jpg?ts=1727421332,Tiruchirapalli,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 2,0,0,0,1,956,0,0,198,135,0.32
09-03-2025,572139,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5d13d992-0e99-4263-8362-b7a8d2a48e08.jpg?ts=1727421332,Vellore,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 2,0,0,0,1,956,0,0,198,135,0.32
09-03-2025,572139,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5d13d992-0e99-4263-8362-b7a8d2a48e08.jpg?ts=1727421332,Vijayawada,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 2,0,0,0,5,956,0,0,198,137,0.31
09-03-2025,572139,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5d13d992-0e99-4263-8362-b7a8d2a48e08.jpg?ts=1727421332,Visakhapatnam,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 2,0,0,0,4,956,0,0,198,135,0.32
09-03-2025,572140,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/2b6b07a2-d809-4937-9470-d39a0967f64f.jpg?ts=1727421335,Bengaluru,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Jeera Papad Chips - Pack of 2,18,2440,3564,100,956,0.18,0.019,198,135,0.32
09-03-2025,572140,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/2b6b07a2-d809-4937-9470-d39a0967f64f.jpg?ts=1727421335,Chennai,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Jeera Papad Chips - Pack of 2,0,0,0,36,956,0,0,198,135,0.32
09-03-2025,572140,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/2b6b07a2-d809-4937-9470-d39a0967f64f.jpg?ts=1727421335,Coimbatore,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Jeera Papad Chips - Pack of 2,0,0,0,3,956,0,0,198,135,0.32
09-03-2025,572140,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/2b6b07a2-d809-4937-9470-d39a0967f64f.jpg?ts=1727421335,Guntur,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Jeera Papad Chips - Pack of 2,0,0,0,1,956,0,0,198,137,0.31
09-03-2025,572140,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/2b6b07a2-d809-4937-9470-d39a0967f64f.jpg?ts=1727421335,Hyderabad,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Jeera Papad Chips - Pack of 2,1,137,198,44,956,0.023,0.001,198,137,0.31
09-03-2025,572140,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/2b6b07a2-d809-4937-9470-d39a0967f64f.jpg?ts=1727421335,Kochi,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Jeera Papad Chips - Pack of 2,0,0,0,7,956,0,0,198,135,0.32
09-03-2025,572140,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/2b6b07a2-d809-4937-9470-d39a0967f64f.jpg?ts=1727421335,Lonavala,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Jeera Papad Chips - Pack of 2,0,0,0,1,956,0,0,198,137,0.31
09-03-2025,572140,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/2b6b07a2-d809-4937-9470-d39a0967f64f.jpg?ts=1727421335,Mangaluru,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Jeera Papad Chips - Pack of 2,0,0,0,1,956,0,0,198,135,0.32
09-03-2025,572140,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/2b6b07a2-d809-4937-9470-d39a0967f64f.jpg?ts=1727421335,Manipal,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Jeera Papad Chips - Pack of 2,0,0,0,1,956,0,0,198,135,0.32
09-03-2025,572140,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/2b6b07a2-d809-4937-9470-d39a0967f64f.jpg?ts=1727421335,Mumbai,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Jeera Papad Chips - Pack of 2,9,1221,1782,78,956,0.115,0.009,198,135,0.32
09-03-2025,572140,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/2b6b07a2-d809-4937-9470-d39a0967f64f.jpg?ts=1727421335,Mysore,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Jeera Papad Chips - Pack of 2,0,0,0,3,956,0,0,198,135,0.32
09-03-2025,572140,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/2b6b07a2-d809-4937-9470-d39a0967f64f.jpg?ts=1727421335,Nashik,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Jeera Papad Chips - Pack of 2,0,0,0,1,956,0,0,198,135,0.32
09-03-2025,572140,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/2b6b07a2-d809-4937-9470-d39a0967f64f.jpg?ts=1727421335,Pune,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Jeera Papad Chips - Pack of 2,11,1499,2178,54,956,0.204,0.012,198,137,0.31
09-03-2025,572140,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/2b6b07a2-d809-4937-9470-d39a0967f64f.jpg?ts=1727421335,Tiruchirapalli,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Jeera Papad Chips - Pack of 2,0,0,0,1,956,0,0,198,135,0.32
09-03-2025,572140,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/2b6b07a2-d809-4937-9470-d39a0967f64f.jpg?ts=1727421335,Vijayawada,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Jeera Papad Chips - Pack of 2,0,0,0,5,956,0,0,198,135,0.32
09-03-2025,572140,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/2b6b07a2-d809-4937-9470-d39a0967f64f.jpg?ts=1727421335,Visakhapatnam,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Jeera Papad Chips - Pack of 2,0,0,0,4,956,0,0,198,135,0.32
09-03-2025,572141,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9f11432e-4789-4a65-8ca3-ac97363a9d90.jpg?ts=1727421338,Bengaluru,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Sabudana Papad - Pack of 2,12,1626,2376,95,956,0.126,0.013,198,135,0.32
09-03-2025,572141,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9f11432e-4789-4a65-8ca3-ac97363a9d90.jpg?ts=1727421338,Chennai,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Sabudana Papad - Pack of 2,0,0,0,37,956,0,0,198,135,0.32
09-03-2025,572141,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9f11432e-4789-4a65-8ca3-ac97363a9d90.jpg?ts=1727421338,Coimbatore,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Sabudana Papad - Pack of 2,0,0,0,3,956,0,0,198,137,0.31
09-03-2025,572141,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9f11432e-4789-4a65-8ca3-ac97363a9d90.jpg?ts=1727421338,Erode,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Sabudana Papad - Pack of 2,0,0,0,1,956,0,0,198,135,0.32
09-03-2025,572141,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9f11432e-4789-4a65-8ca3-ac97363a9d90.jpg?ts=1727421338,Guntur,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Sabudana Papad - Pack of 2,0,0,0,1,956,0,0,198,137,0.31
09-03-2025,572141,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9f11432e-4789-4a65-8ca3-ac97363a9d90.jpg?ts=1727421338,Hyderabad,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Sabudana Papad - Pack of 2,0,0,0,49,956,0,0,198,137,0.31
09-03-2025,572141,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9f11432e-4789-4a65-8ca3-ac97363a9d90.jpg?ts=1727421338,Kochi,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Sabudana Papad - Pack of 2,0,0,0,7,956,0,0,198,135,0.32
09-03-2025,572141,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9f11432e-4789-4a65-8ca3-ac97363a9d90.jpg?ts=1727421338,Kozhikode,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Sabudana Papad - Pack of 2,0,0,0,1,956,0,0,198,135,0.32
09-03-2025,572141,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9f11432e-4789-4a65-8ca3-ac97363a9d90.jpg?ts=1727421338,Lonavala,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Sabudana Papad - Pack of 2,0,0,0,1,956,0,0,198,135,0.32
09-03-2025,572141,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9f11432e-4789-4a65-8ca3-ac97363a9d90.jpg?ts=1727421338,Madurai,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Sabudana Papad - Pack of 2,0,0,0,1,956,0,0,198,135,0.32
09-03-2025,572141,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9f11432e-4789-4a65-8ca3-ac97363a9d90.jpg?ts=1727421338,Mangaluru,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Sabudana Papad - Pack of 2,0,0,0,1,956,0,0,198,135,0.32
09-03-2025,572141,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9f11432e-4789-4a65-8ca3-ac97363a9d90.jpg?ts=1727421338,Manipal,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Sabudana Papad - Pack of 2,0,0,0,1,956,0,0,198,135,0.32
09-03-2025,572141,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9f11432e-4789-4a65-8ca3-ac97363a9d90.jpg?ts=1727421338,Mumbai,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Sabudana Papad - Pack of 2,5,675,990,72,956,0.069,0.005,198,135,0.32
09-03-2025,572141,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9f11432e-4789-4a65-8ca3-ac97363a9d90.jpg?ts=1727421338,Mysore,Munchies,1237,Papad & Fryums,80,Sweet Karam Coffee Mini Sabudana Papad - Pack of 2,0,0,0,3,956,0,0,198,135,0.32
